Order_ID,Order_Date,Customer_ID,Product_Name,Category,Quantity,Unit_Price,Region,Payment_Method,Total_Revenue,Year,Month_Num,Year_Month,Month_Name,Quarter,Day_Of_Week,Hour_Of_Day
ORD-11222,2025-02-06 18:00:00,CUST-262,USB-C Multi-Port Hub,Audio & Accessories,2,45.0,Latin America,Credit Card,90.0,2025,2,2025-02,Feb,2025Q1,Thursday,18
ORD-11412,2025-02-06 18:00:00,CUST-323,Ergonomic Office Chair,Furniture,1,349.99,Asia-Pacific,Credit Card,349.99,2025,2,2025-02,Feb,2025Q1,Thursday,18
ORD-11464,2025-02-06 20:00:00,CUST-638,Noise-Isolating Earbuds,Audio & Accessories,18,29.99,Middle East,Bank Transfer,539.82,2025,2,2025-02,Feb,2025Q1,Thursday,20
ORD-11291,2025-02-08 12:00:00,CUST-122,Espresso Coffee Machine,Home & Kitchen,1,499.0,Asia-Pacific,Credit Card,499.0,2025,2,2025-02,Feb,2025Q1,Saturday,12
ORD-10619,2025-02-08 16:00:00,CUST-371,Wireless Vertical Mouse,Electronics,4,49.99,North America,Bank Transfer,199.96,2025,2,2025-02,Feb,2025Q1,Saturday,16
ORD-10825,2025-02-09 12:00:00,CUST-212,Standing Desk Converter,Furniture,6,220.0,Middle East,Debit Card,1320.0,2025,2,2025-02,Feb,2025Q1,Sunday,12
ORD-11097,2025-02-09 13:00:00,CUST-250,HD Webcam 1080p,Electronics,1,69.99,Middle East,Credit Card,69.99,2025,2,2025-02,Feb,2025Q1,Sunday,13
ORD-10387,2025-02-09 16:00:00,CUST-316,USB-C Multi-Port Hub,Audio & Accessories,1,45.0,Europe,PayPal,45.0,2025,2,2025-02,Feb,2025Q1,Sunday,16
ORD-10592,2025-02-09 16:00:00,CUST-743,Bluetooth Portable Speaker,Audio & Accessories,1,89.99,Europe,Credit Card,89.99,2025,2,2025-02,Feb,2025Q1,Sunday,16
ORD-10524,2025-02-09 18:00:00,CUST-917,Stainless Steel Water Bottle,Home & Kitchen,5,25.0,Middle East,Unspecified,125.0,2025,2,2025-02,Feb,2025Q1,Sunday,18
ORD-10772,2025-02-10 08:00:00,CUST-610,Smart LED Desk Lamp,Home & Kitchen,1,39.99,Asia-Pacific,PayPal,39.99,2025,2,2025-02,Feb,2025Q1,Monday,8
ORD-10423,2025-02-10 11:00:00,CUST-205,Espresso Coffee Machine,Home & Kitchen,2,499.0,North America,Credit Card,998.0,2025,2,2025-02,Feb,2025Q1,Monday,11
ORD-10420,2025-02-10 14:00:00,CUST-574,Smart LED Desk Lamp,Home & Kitchen,4,39.99,Europe,PayPal,159.96,2025,2,2025-02,Feb,2025Q1,Monday,14
ORD-10345,2025-02-10 15:00:00,CUST-686,Standing Desk Converter,Furniture,3,220.0,Latin America,Credit Card,660.0,2025,2,2025-02,Feb,2025Q1,Monday,15
ORD-10916,2025-02-10 17:00:00,CUST-860,HD Webcam 1080p,Electronics,1,69.99,Europe,Debit Card,69.99,2025,2,2025-02,Feb,2025Q1,Monday,17
ORD-11104,2025-02-10 18:00:00,CUST-453,Stainless Steel Water Bottle,Home & Kitchen,13,25.0,North America,PayPal,325.0,2025,2,2025-02,Feb,2025Q1,Monday,18
ORD-10071,2025-02-11 17:00:00,CUST-542,Bluetooth Portable Speaker,Audio & Accessories,1,89.99,Asia-Pacific,Crypto,89.99,2025,2,2025-02,Feb,2025Q1,Tuesday,17
ORD-10744,2025-02-12 00:00:00,CUST-625,Wireless Noise-Canceling Headphones,Audio & Accessories,1,249.5,Middle East,Credit Card,249.5,2025,2,2025-02,Feb,2025Q1,Wednesday,0
ORD-11371,2025-02-12 09:00:00,CUST-915,Smart Fitness Watch V2,Electronics,1,199.95,North America,PayPal,199.95,2025,2,2025-02,Feb,2025Q1,Wednesday,9
ORD-10368,2025-02-12 09:00:00,CUST-UNKNOWN,Ergonomic Office Chair,Furniture,1,349.99,Middle East,Crypto,349.99,2025,2,2025-02,Feb,2025Q1,Wednesday,9
ORD-10424,2025-02-12 09:00:00,CUST-259,Bluetooth Portable Speaker,Audio & Accessories,1,89.99,North America,Debit Card,89.99,2025,2,2025-02,Feb,2025Q1,Wednesday,9
ORD-11214,2025-02-12 15:00:00,CUST-206,Standing Desk Converter,Furniture,3,220.0,Asia-Pacific,Crypto,660.0,2025,2,2025-02,Feb,2025Q1,Wednesday,15
ORD-10748,2025-02-13 00:00:00,CUST-539,Wireless Vertical Mouse,Electronics,6,49.99,Latin America,PayPal,299.94,2025,2,2025-02,Feb,2025Q1,Thursday,0
ORD-10680,2025-02-13 12:00:00,CUST-872,4K Ultra HD Smart Monitor 27in,Electronics,4,450.0,Latin America,Bank Transfer,1800.0,2025,2,2025-02,Feb,2025Q1,Thursday,12
ORD-10682,2025-02-13 13:00:00,CUST-890,Bluetooth Portable Speaker,Audio & Accessories,1,89.99,Europe,Debit Card,89.99,2025,2,2025-02,Feb,2025Q1,Thursday,13
ORD-10125,2025-02-13 16:00:00,CUST-140,Noise-Isolating Earbuds,Audio & Accessories,2,29.99,Europe,Debit Card,59.98,2025,2,2025-02,Feb,2025Q1,Thursday,16
ORD-11147,2025-02-14 00:00:00,CUST-724,Smart LED Desk Lamp,Home & Kitchen,3,39.99,Europe,Credit Card,119.97,2025,2,2025-02,Feb,2025Q1,Friday,0
ORD-10876,2025-02-14 11:00:00,CUST-308,Espresso Coffee Machine,Home & Kitchen,3,499.0,North America,Bank Transfer,1497.0,2025,2,2025-02,Feb,2025Q1,Friday,11
ORD-10819,2025-02-14 16:00:00,CUST-871,Ergonomic Office Chair,Furniture,1,349.99,North America,Credit Card,349.99,2025,2,2025-02,Feb,2025Q1,Friday,16
ORD-10293,2025-02-15 00:00:00,CUST-UNKNOWN,Stainless Steel Water Bottle,Home & Kitchen,2,25.0,Asia-Pacific,Debit Card,50.0,2025,2,2025-02,Feb,2025Q1,Saturday,0
ORD-10641,2025-02-15 13:00:00,CUST-680,HD Webcam 1080p,Electronics,1,69.99,North America,Credit Card,69.99,2025,2,2025-02,Feb,2025Q1,Saturday,13
ORD-10179,2025-02-15 18:00:00,CUST-647,UltraBook Pro 15,Electronics,1,1299.99,North America,Unspecified,1299.99,2025,2,2025-02,Feb,2025Q1,Saturday,18
ORD-10801,2025-02-16 00:00:00,CUST-992,Stainless Steel Water Bottle,Home & Kitchen,1,25.0,Europe,Crypto,25.0,2025,2,2025-02,Feb,2025Q1,Sunday,0
ORD-11345,2025-02-16 00:00:00,CUST-194,UltraBook Pro 15,Electronics,2,1299.99,Middle East,Crypto,2599.98,2025,2,2025-02,Feb,2025Q1,Sunday,0
ORD-10163,2025-02-16 14:00:00,CUST-346,4K Ultra HD Smart Monitor 27in,Electronics,2,450.0,Europe,Crypto,900.0,2025,2,2025-02,Feb,2025Q1,Sunday,14
ORD-10715,2025-02-16 17:00:00,CUST-927,Espresso Coffee Machine,Home & Kitchen,7,499.0,Europe,PayPal,3493.0,2025,2,2025-02,Feb,2025Q1,Sunday,17
ORD-11154,2025-02-17 10:00:00,CUST-692,HD Webcam 1080p,Electronics,3,69.99,Middle East,Credit Card,209.97,2025,2,2025-02,Feb,2025Q1,Monday,10
ORD-10157,2025-02-17 16:00:00,CUST-706,4K Ultra HD Smart Monitor 27in,Electronics,4,450.0,Middle East,PayPal,1800.0,2025,2,2025-02,Feb,2025Q1,Monday,16
ORD-10662,2025-02-18 00:00:00,CUST-682,Bluetooth Portable Speaker,Audio & Accessories,3,89.99,Asia-Pacific,Bank Transfer,269.97,2025,2,2025-02,Feb,2025Q1,Tuesday,0
ORD-11270,2025-02-18 00:00:00,CUST-738,UltraBook Pro 15,Electronics,3,1299.99,Asia-Pacific,Credit Card,3899.97,2025,2,2025-02,Feb,2025Q1,Tuesday,0
ORD-11055,2025-02-18 08:00:00,CUST-708,Espresso Coffee Machine,Home & Kitchen,2,499.0,Europe,Credit Card,998.0,2025,2,2025-02,Feb,2025Q1,Tuesday,8
ORD-10107,2025-02-18 13:00:00,CUST-781,Standing Desk Converter,Furniture,4,220.0,Asia-Pacific,Bank Transfer,880.0,2025,2,2025-02,Feb,2025Q1,Tuesday,13
ORD-11164,2025-02-18 19:00:00,CUST-729,Ergonomic Office Chair,Furniture,1,349.99,North America,PayPal,349.99,2025,2,2025-02,Feb,2025Q1,Tuesday,19
ORD-10448,2025-02-19 00:00:00,CUST-644,Ergonomic Office Chair,Furniture,2,349.99,Latin America,PayPal,699.98,2025,2,2025-02,Feb,2025Q1,Wednesday,0
ORD-11468,2025-02-19 00:00:00,CUST-536,UltraBook Pro 15,Electronics,5,1299.99,North America,Credit Card,6499.95,2025,2,2025-02,Feb,2025Q1,Wednesday,0
ORD-10136,2025-02-20 19:00:00,CUST-UNKNOWN,UltraBook Pro 15,Electronics,2,1299.99,Europe,PayPal,2599.98,2025,2,2025-02,Feb,2025Q1,Thursday,19
ORD-10130,2025-02-21 00:00:00,CUST-955,Mechanical Gaming Keyboard,Electronics,2,119.0,Middle East,Credit Card,238.0,2025,2,2025-02,Feb,2025Q1,Friday,0
ORD-10636,2025-02-21 00:00:00,CUST-618,Noise-Isolating Earbuds,Audio & Accessories,2,29.99,North America,Bank Transfer,59.98,2025,2,2025-02,Feb,2025Q1,Friday,0
ORD-11079,2025-02-21 00:00:00,CUST-413,Smart Fitness Watch V2,Electronics,7,199.95,Europe,Debit Card,1399.65,2025,2,2025-02,Feb,2025Q1,Friday,0
ORD-11090,2025-02-21 00:00:00,CUST-922,Smart Fitness Watch V2,Electronics,7,199.95,North America,PayPal,1399.65,2025,2,2025-02,Feb,2025Q1,Friday,0
ORD-10063,2025-02-21 11:00:00,CUST-UNKNOWN,Bluetooth Portable Speaker,Audio & Accessories,2,89.99,Europe,Bank Transfer,179.98,2025,2,2025-02,Feb,2025Q1,Friday,11
ORD-10307,2025-02-21 20:00:00,CUST-648,Wireless Noise-Canceling Headphones,Audio & Accessories,1,249.5,Asia-Pacific,Debit Card,249.5,2025,2,2025-02,Feb,2025Q1,Friday,20
ORD-10358,2025-02-22 00:00:00,CUST-857,Bluetooth Portable Speaker,Audio & Accessories,7,89.99,Middle East,PayPal,629.93,2025,2,2025-02,Feb,2025Q1,Saturday,0
ORD-10918,2025-02-22 09:00:00,CUST-710,Stainless Steel Water Bottle,Home & Kitchen,4,25.0,North America,Credit Card,100.0,2025,2,2025-02,Feb,2025Q1,Saturday,9
ORD-10146,2025-02-22 09:00:00,CUST-402,Bluetooth Portable Speaker,Audio & Accessories,3,89.99,Asia-Pacific,Debit Card,269.97,2025,2,2025-02,Feb,2025Q1,Saturday,9
ORD-10769,2025-02-22 19:00:00,CUST-970,USB-C Multi-Port Hub,Audio & Accessories,4,45.0,Middle East,PayPal,180.0,2025,2,2025-02,Feb,2025Q1,Saturday,19
ORD-10369,2025-02-23 11:00:00,CUST-819,Wireless Vertical Mouse,Electronics,1,49.99,Latin America,Credit Card,49.99,2025,2,2025-02,Feb,2025Q1,Sunday,11
ORD-11401,2025-02-24 00:00:00,CUST-780,Standing Desk Converter,Furniture,1,220.0,Europe,Bank Transfer,220.0,2025,2,2025-02,Feb,2025Q1,Monday,0
ORD-11367,2025-02-24 10:00:00,CUST-964,Smart LED Desk Lamp,Home & Kitchen,6,39.99,Europe,PayPal,239.94,2025,2,2025-02,Feb,2025Q1,Monday,10
ORD-10654,2025-02-24 13:00:00,CUST-183,Stainless Steel Water Bottle,Home & Kitchen,2,25.0,Latin America,Unspecified,50.0,2025,2,2025-02,Feb,2025Q1,Monday,13
ORD-11432,2025-02-25 00:00:00,CUST-316,Wireless Vertical Mouse,Electronics,2,49.99,North America,PayPal,99.98,2025,2,2025-02,Feb,2025Q1,Tuesday,0
ORD-10840,2025-02-25 00:00:00,CUST-549,Bluetooth Portable Speaker,Audio & Accessories,1,89.99,Europe,PayPal,89.99,2025,2,2025-02,Feb,2025Q1,Tuesday,0
ORD-11304,2025-02-25 15:00:00,CUST-173,Smart LED Desk Lamp,Home & Kitchen,3,39.99,Asia-Pacific,PayPal,119.97,2025,2,2025-02,Feb,2025Q1,Tuesday,15
ORD-10945,2025-02-25 18:00:00,CUST-354,USB-C Multi-Port Hub,Audio & Accessories,1,45.0,North America,PayPal,45.0,2025,2,2025-02,Feb,2025Q1,Tuesday,18
ORD-11019,2025-02-25 19:00:00,CUST-856,HD Webcam 1080p,Electronics,1,69.99,Asia-Pacific,Debit Card,69.99,2025,2,2025-02,Feb,2025Q1,Tuesday,19
ORD-10194,2025-02-27 00:00:00,CUST-529,4K Ultra HD Smart Monitor 27in,Electronics,1,450.0,Middle East,Credit Card,450.0,2025,2,2025-02,Feb,2025Q1,Thursday,0
ORD-10437,2025-02-27 11:00:00,CUST-432,Wireless Vertical Mouse,Electronics,5,49.99,North America,PayPal,249.95,2025,2,2025-02,Feb,2025Q1,Thursday,11
ORD-11191,2025-02-27 11:00:00,CUST-618,Mechanical Gaming Keyboard,Electronics,3,119.0,Middle East,Bank Transfer,357.0,2025,2,2025-02,Feb,2025Q1,Thursday,11
ORD-11436,2025-02-27 16:00:00,CUST-765,Bluetooth Portable Speaker,Audio & Accessories,1,89.99,Middle East,PayPal,89.99,2025,2,2025-02,Feb,2025Q1,Thursday,16
ORD-11462,2025-02-27 16:00:00,CUST-711,Smart Fitness Watch V2,Electronics,1,199.95,Middle East,Credit Card,199.95,2025,2,2025-02,Feb,2025Q1,Thursday,16
ORD-11301,2025-02-27 16:00:00,CUST-UNKNOWN,Wireless Vertical Mouse,Electronics,7,49.99,North America,Crypto,349.93,2025,2,2025-02,Feb,2025Q1,Thursday,16
ORD-10873,2025-02-27 17:00:00,CUST-844,USB-C Multi-Port Hub,Audio & Accessories,2,45.0,Asia-Pacific,PayPal,90.0,2025,2,2025-02,Feb,2025Q1,Thursday,17
ORD-10348,2025-02-28 00:00:00,CUST-327,Smart Fitness Watch V2,Electronics,2,199.95,North America,Bank Transfer,399.9,2025,2,2025-02,Feb,2025Q1,Friday,0
ORD-10388,2025-02-28 00:00:00,CUST-590,Standing Desk Converter,Furniture,4,220.0,Europe,Crypto,880.0,2025,2,2025-02,Feb,2025Q1,Friday,0
ORD-10968,2025-02-28 09:00:00,CUST-718,HD Webcam 1080p,Electronics,2,69.99,North America,Crypto,139.98,2025,2,2025-02,Feb,2025Q1,Friday,9
ORD-10799,2025-03-01 00:00:00,CUST-346,Noise-Isolating Earbuds,Audio & Accessories,6,29.99,Europe,PayPal,179.94,2025,3,2025-03,Mar,2025Q1,Saturday,0
ORD-10231,2025-03-01 19:00:00,CUST-419,Noise-Isolating Earbuds,Audio & Accessories,2,29.99,Asia-Pacific,Debit Card,59.98,2025,3,2025-03,Mar,2025Q1,Saturday,19
ORD-10870,2025-03-02 00:00:00,CUST-186,Wireless Noise-Canceling Headphones,Audio & Accessories,2,249.5,North America,Crypto,499.0,2025,3,2025-03,Mar,2025Q1,Sunday,0
ORD-10264,2025-03-02 00:00:00,CUST-443,Smart LED Desk Lamp,Home & Kitchen,5,39.99,Latin America,Bank Transfer,199.95,2025,3,2025-03,Mar,2025Q1,Sunday,0
ORD-10737,2025-03-02 00:00:00,CUST-233,Noise-Isolating Earbuds,Audio & Accessories,4,29.99,Europe,PayPal,119.96,2025,3,2025-03,Mar,2025Q1,Sunday,0
ORD-10202,2025-03-02 00:00:00,CUST-590,Noise-Isolating Earbuds,Audio & Accessories,1,29.99,Europe,Crypto,29.99,2025,3,2025-03,Mar,2025Q1,Sunday,0
ORD-10243,2025-03-02 00:00:00,CUST-314,Wireless Vertical Mouse,Electronics,2,49.99,Middle East,Bank Transfer,99.98,2025,3,2025-03,Mar,2025Q1,Sunday,0
ORD-10694,2025-03-02 00:00:00,CUST-212,Bluetooth Portable Speaker,Audio & Accessories,1,89.99,North America,Bank Transfer,89.99,2025,3,2025-03,Mar,2025Q1,Sunday,0
ORD-10393,2025-03-02 09:00:00,CUST-233,Bluetooth Portable Speaker,Audio & Accessories,4,89.99,Middle East,Crypto,359.96,2025,3,2025-03,Mar,2025Q1,Sunday,9
ORD-10237,2025-03-02 11:00:00,CUST-287,HD Webcam 1080p,Electronics,1,69.99,Asia-Pacific,PayPal,69.99,2025,3,2025-03,Mar,2025Q1,Sunday,11
ORD-10055,2025-03-03 00:00:00,CUST-901,Wireless Vertical Mouse,Electronics,6,49.99,North America,Bank Transfer,299.94,2025,3,2025-03,Mar,2025Q1,Monday,0
ORD-10253,2025-03-03 00:00:00,CUST-589,USB-C Multi-Port Hub,Audio & Accessories,1,45.0,North America,PayPal,45.0,2025,3,2025-03,Mar,2025Q1,Monday,0
ORD-10972,2025-03-03 17:00:00,CUST-694,UltraBook Pro 15,Electronics,4,1299.99,Asia-Pacific,Credit Card,5199.96,2025,3,2025-03,Mar,2025Q1,Monday,17
ORD-10062,2025-03-03 19:00:00,CUST-880,Espresso Coffee Machine,Home & Kitchen,5,499.0,Europe,PayPal,2495.0,2025,3,2025-03,Mar,2025Q1,Monday,19
ORD-10490,2025-03-04 00:00:00,CUST-437,Bluetooth Portable Speaker,Audio & Accessories,2,89.99,Middle East,Debit Card,179.98,2025,3,2025-03,Mar,2025Q1,Tuesday,0
ORD-10969,2025-03-04 12:00:00,CUST-288,USB-C Multi-Port Hub,Audio & Accessories,2,45.0,Europe,Crypto,90.0,2025,3,2025-03,Mar,2025Q1,Tuesday,12
ORD-10250,2025-03-05 10:00:00,CUST-100,Wireless Vertical Mouse,Electronics,1,49.99,Latin America,PayPal,49.99,2025,3,2025-03,Mar,2025Q1,Wednesday,10
ORD-10839,2025-03-05 15:00:00,CUST-887,Noise-Isolating Earbuds,Audio & Accessories,3,29.99,Asia-Pacific,PayPal,89.97,2025,3,2025-03,Mar,2025Q1,Wednesday,15
ORD-10599,2025-03-05 17:00:00,CUST-UNKNOWN,Stainless Steel Water Bottle,Home & Kitchen,1,25.0,Europe,Bank Transfer,25.0,2025,3,2025-03,Mar,2025Q1,Wednesday,17
ORD-10064,2025-03-06 00:00:00,CUST-602,Bluetooth Portable Speaker,Audio & Accessories,1,89.99,North America,Credit Card,89.99,2025,3,2025-03,Mar,2025Q1,Thursday,0
ORD-10686,2025-03-06 00:00:00,CUST-390,Espresso Coffee Machine,Home & Kitchen,2,499.0,Europe,Credit Card,998.0,2025,3,2025-03,Mar,2025Q1,Thursday,0
ORD-10304,2025-03-06 08:00:00,CUST-799,Ergonomic Office Chair,Furniture,4,349.99,Latin America,PayPal,1399.96,2025,3,2025-03,Mar,2025Q1,Thursday,8
ORD-11170,2025-03-06 13:00:00,CUST-546,Wireless Noise-Canceling Headphones,Audio & Accessories,3,249.5,Middle East,Credit Card,748.5,2025,3,2025-03,Mar,2025Q1,Thursday,13
ORD-10527,2025-03-06 16:00:00,CUST-902,4K Ultra HD Smart Monitor 27in,Electronics,1,450.0,Asia-Pacific,Unspecified,450.0,2025,3,2025-03,Mar,2025Q1,Thursday,16
ORD-10560,2025-03-07 00:00:00,CUST-161,4K Ultra HD Smart Monitor 27in,Electronics,3,450.0,Asia-Pacific,PayPal,1350.0,2025,3,2025-03,Mar,2025Q1,Friday,0
ORD-10412,2025-03-07 08:00:00,CUST-UNKNOWN,Ergonomic Office Chair,Furniture,7,349.99,Latin America,Crypto,2449.93,2025,3,2025-03,Mar,2025Q1,Friday,8
ORD-10341,2025-03-08 00:00:00,CUST-215,Wireless Vertical Mouse,Electronics,2,49.99,Latin America,Debit Card,99.98,2025,3,2025-03,Mar,2025Q1,Saturday,0
ORD-10288,2025-03-08 00:00:00,CUST-UNKNOWN,Noise-Isolating Earbuds,Audio & Accessories,1,29.99,Asia-Pacific,Credit Card,29.99,2025,3,2025-03,Mar,2025Q1,Saturday,0
ORD-10278,2025-03-08 00:00:00,CUST-481,Smart LED Desk Lamp,Home & Kitchen,3,39.99,North America,Crypto,119.97,2025,3,2025-03,Mar,2025Q1,Saturday,0
ORD-10492,2025-03-08 17:00:00,CUST-632,HD Webcam 1080p,Electronics,1,69.99,Latin America,Debit Card,69.99,2025,3,2025-03,Mar,2025Q1,Saturday,17
ORD-10092,2025-03-09 00:00:00,CUST-434,USB-C Multi-Port Hub,Audio & Accessories,4,45.0,Latin America,PayPal,180.0,2025,3,2025-03,Mar,2025Q1,Sunday,0
ORD-10355,2025-03-09 00:00:00,CUST-282,Smart Fitness Watch V2,Electronics,3,199.95,Middle East,Crypto,599.85,2025,3,2025-03,Mar,2025Q1,Sunday,0
ORD-10658,2025-03-09 00:00:00,CUST-952,Noise-Isolating Earbuds,Audio & Accessories,3,29.99,Asia-Pacific,Crypto,89.97,2025,3,2025-03,Mar,2025Q1,Sunday,0
ORD-10102,2025-03-09 08:00:00,CUST-907,Mechanical Gaming Keyboard,Electronics,1,119.0,Europe,Crypto,119.0,2025,3,2025-03,Mar,2025Q1,Sunday,8
ORD-11067,2025-03-09 09:00:00,CUST-966,Espresso Coffee Machine,Home & Kitchen,1,499.0,North America,Credit Card,499.0,2025,3,2025-03,Mar,2025Q1,Sunday,9
ORD-10219,2025-03-09 09:00:00,CUST-559,Smart LED Desk Lamp,Home & Kitchen,5,39.99,Middle East,Crypto,199.95,2025,3,2025-03,Mar,2025Q1,Sunday,9
ORD-10076,2025-03-09 12:00:00,CUST-UNKNOWN,Smart LED Desk Lamp,Home & Kitchen,4,39.99,Latin America,Credit Card,159.96,2025,3,2025-03,Mar,2025Q1,Sunday,12
ORD-10890,2025-03-09 13:00:00,CUST-738,Smart Fitness Watch V2,Electronics,3,199.95,Latin America,Credit Card,599.85,2025,3,2025-03,Mar,2025Q1,Sunday,13
ORD-10841,2025-03-10 14:00:00,CUST-439,Ergonomic Office Chair,Furniture,3,349.99,North America,PayPal,1049.97,2025,3,2025-03,Mar,2025Q1,Monday,14
ORD-11456,2025-03-10 15:00:00,CUST-UNKNOWN,Smart Fitness Watch V2,Electronics,3,199.95,North America,Bank Transfer,599.85,2025,3,2025-03,Mar,2025Q1,Monday,15
ORD-10389,2025-03-10 18:00:00,CUST-686,HD Webcam 1080p,Electronics,4,69.99,Europe,Credit Card,279.96,2025,3,2025-03,Mar,2025Q1,Monday,18
ORD-11020,2025-03-10 19:00:00,CUST-884,Smart LED Desk Lamp,Home & Kitchen,3,39.99,Middle East,Crypto,119.97,2025,3,2025-03,Mar,2025Q1,Monday,19
ORD-10967,2025-03-11 00:00:00,CUST-755,Espresso Coffee Machine,Home & Kitchen,1,499.0,Europe,Bank Transfer,499.0,2025,3,2025-03,Mar,2025Q1,Tuesday,0
ORD-10603,2025-03-11 00:00:00,CUST-821,Smart Fitness Watch V2,Electronics,1,199.95,Asia-Pacific,Crypto,199.95,2025,3,2025-03,Mar,2025Q1,Tuesday,0
ORD-10520,2025-03-11 09:00:00,CUST-925,Stainless Steel Water Bottle,Home & Kitchen,3,25.0,Latin America,Debit Card,75.0,2025,3,2025-03,Mar,2025Q1,Tuesday,9
ORD-10151,2025-03-11 09:00:00,CUST-830,USB-C Multi-Port Hub,Audio & Accessories,1,45.0,Latin America,Credit Card,45.0,2025,3,2025-03,Mar,2025Q1,Tuesday,9
ORD-10050,2025-03-11 15:00:00,CUST-366,Stainless Steel Water Bottle,Home & Kitchen,9,25.0,Latin America,Bank Transfer,225.0,2025,3,2025-03,Mar,2025Q1,Tuesday,15
ORD-10833,2025-03-11 15:00:00,CUST-801,Stainless Steel Water Bottle,Home & Kitchen,1,25.0,Middle East,Credit Card,25.0,2025,3,2025-03,Mar,2025Q1,Tuesday,15
ORD-10550,2025-03-12 00:00:00,CUST-912,Stainless Steel Water Bottle,Home & Kitchen,2,25.0,Europe,Credit Card,50.0,2025,3,2025-03,Mar,2025Q1,Wednesday,0
ORD-10587,2025-03-12 11:00:00,CUST-490,USB-C Multi-Port Hub,Audio & Accessories,1,45.0,Asia-Pacific,Crypto,45.0,2025,3,2025-03,Mar,2025Q1,Wednesday,11
ORD-11424,2025-03-12 11:00:00,CUST-144,Wireless Noise-Canceling Headphones,Audio & Accessories,11,249.5,Europe,Debit Card,2744.5,2025,3,2025-03,Mar,2025Q1,Wednesday,11
ORD-10454,2025-03-12 12:00:00,CUST-696,USB-C Multi-Port Hub,Audio & Accessories,1,45.0,Europe,PayPal,45.0,2025,3,2025-03,Mar,2025Q1,Wednesday,12
ORD-10996,2025-03-12 16:00:00,CUST-859,Wireless Noise-Canceling Headphones,Audio & Accessories,6,249.5,Middle East,Unspecified,1497.0,2025,3,2025-03,Mar,2025Q1,Wednesday,16
ORD-11355,2025-03-13 00:00:00,CUST-UNKNOWN,HD Webcam 1080p,Electronics,5,69.99,Europe,PayPal,349.95,2025,3,2025-03,Mar,2025Q1,Thursday,0
ORD-10215,2025-03-13 00:00:00,CUST-841,Smart Fitness Watch V2,Electronics,1,199.95,North America,Crypto,199.95,2025,3,2025-03,Mar,2025Q1,Thursday,0
ORD-10973,2025-03-13 00:00:00,CUST-569,Noise-Isolating Earbuds,Audio & Accessories,1,29.99,Asia-Pacific,Credit Card,29.99,2025,3,2025-03,Mar,2025Q1,Thursday,0
ORD-11138,2025-03-13 00:00:00,CUST-119,Standing Desk Converter,Furniture,2,220.0,Europe,Unspecified,440.0,2025,3,2025-03,Mar,2025Q1,Thursday,0
ORD-10981,2025-03-13 08:00:00,CUST-517,Stainless Steel Water Bottle,Home & Kitchen,4,25.0,Middle East,Crypto,100.0,2025,3,2025-03,Mar,2025Q1,Thursday,8
ORD-10877,2025-03-13 12:00:00,CUST-955,Smart Fitness Watch V2,Electronics,3,199.95,Middle East,Debit Card,599.85,2025,3,2025-03,Mar,2025Q1,Thursday,12
ORD-10581,2025-03-13 18:00:00,CUST-415,USB-C Multi-Port Hub,Audio & Accessories,10,45.0,North America,Debit Card,450.0,2025,3,2025-03,Mar,2025Q1,Thursday,18
ORD-11083,2025-03-14 20:00:00,CUST-UNKNOWN,Wireless Noise-Canceling Headphones,Audio & Accessories,5,249.5,Europe,Debit Card,1247.5,2025,3,2025-03,Mar,2025Q1,Friday,20
ORD-11458,2025-03-14 20:00:00,CUST-196,Standing Desk Converter,Furniture,1,220.0,Middle East,Debit Card,220.0,2025,3,2025-03,Mar,2025Q1,Friday,20
ORD-10148,2025-03-15 00:00:00,CUST-548,Mechanical Gaming Keyboard,Electronics,1,119.0,North America,PayPal,119.0,2025,3,2025-03,Mar,2025Q1,Saturday,0
ORD-10864,2025-03-15 09:00:00,CUST-565,HD Webcam 1080p,Electronics,2,69.99,Latin America,Unspecified,139.98,2025,3,2025-03,Mar,2025Q1,Saturday,9
ORD-10308,2025-03-15 17:00:00,CUST-810,Mechanical Gaming Keyboard,Electronics,4,119.0,Latin America,Credit Card,476.0,2025,3,2025-03,Mar,2025Q1,Saturday,17
ORD-10959,2025-03-15 19:00:00,CUST-699,Wireless Noise-Canceling Headphones,Audio & Accessories,4,249.5,North America,Bank Transfer,998.0,2025,3,2025-03,Mar,2025Q1,Saturday,19
ORD-10484,2025-03-16 00:00:00,CUST-152,Wireless Vertical Mouse,Electronics,3,49.99,Latin America,Bank Transfer,149.97,2025,3,2025-03,Mar,2025Q1,Sunday,0
ORD-10529,2025-03-16 00:00:00,CUST-257,Wireless Vertical Mouse,Electronics,5,49.99,Latin America,Debit Card,249.95,2025,3,2025-03,Mar,2025Q1,Sunday,0
ORD-11059,2025-03-17 10:00:00,CUST-995,Noise-Isolating Earbuds,Audio & Accessories,3,29.99,North America,Bank Transfer,89.97,2025,3,2025-03,Mar,2025Q1,Monday,10
ORD-10879,2025-03-17 13:00:00,CUST-350,Wireless Vertical Mouse,Electronics,1,49.99,North America,Credit Card,49.99,2025,3,2025-03,Mar,2025Q1,Monday,13
ORD-11275,2025-03-17 15:00:00,CUST-668,Smart LED Desk Lamp,Home & Kitchen,1,39.99,Europe,Crypto,39.99,2025,3,2025-03,Mar,2025Q1,Monday,15
